# g, gerr, r, rerr
2.161499999999999844e+01 5.500000000000000028e-02 2.098799999999999955e+01 5.099999999999999672e-02
2.113200000000000145e+01 4.900000000000000189e-02 2.057300000000000040e+01 6.199999999999999956e-02
2.139499999999999957e+01 5.600000000000000117e-02 2.091600000000000037e+01 5.399999999999999939e-02
1.915299999999999869e+01 1.700000000000000122e-02 1.882799999999999940e+01 1.400000000000000029e-02
2.221000000000000085e+01 1.029999999999999943e-01 2.165099999999999980e+01 8.599999999999999312e-02
1.970299999999999940e+01 1.899999999999999953e-02 1.941600000000000037e+01 1.700000000000000122e-02
2.149800000000000111e+01 6.600000000000000311e-02 2.104400000000000048e+01 5.600000000000000117e-02
2.030099999999999838e+01 2.500000000000000139e-02 1.995799999999999841e+01 2.599999999999999881e-02
1.950400000000000134e+01 1.400000000000000029e-02 1.897500000000000142e+01 1.299999999999999940e-02
2.188599999999999923e+01 6.900000000000000577e-02 2.145599999999999952e+01 7.599999999999999811e-02
2.138599999999999923e+01 5.500000000000000028e-02 2.104100000000000037e+01 5.299999999999999850e-02
1.723699999999999832e+01 1.299999999999999940e-02 1.672299999999999898e+01 8.000000000000000167e-03
2.081099999999999994e+01 3.200000000000000067e-02 2.038599999999999923e+01 3.300000000000000155e-02
2.216100000000000136e+01 1.160000000000000059e-01 2.147100000000000009e+01 9.199999999999999845e-02
2.216900000000000048e+01 8.699999999999999400e-02 2.171699999999999875e+01 8.999999999999999667e-02
1.907499999999999929e+01 1.600000000000000033e-02 1.879599999999999937e+01 1.400000000000000029e-02
2.105199999999999960e+01 4.700000000000000011e-02 2.065800000000000125e+01 3.699999999999999817e-02
9.999899999999999523e+01 9.999000000000000554e+00 2.219800000000000040e+01 1.419999999999999873e-01
2.215200000000000102e+01 9.900000000000000466e-02 2.166900000000000048e+01 8.899999999999999578e-02
1.734900000000000020e+01 1.499999999999999944e-02 1.679299999999999926e+01 8.000000000000000167e-03
2.119099999999999895e+01 4.299999999999999656e-02 2.078399999999999892e+01 4.499999999999999833e-02
2.137800000000000011e+01 4.299999999999999656e-02 2.092599999999999838e+01 5.399999999999999939e-02
2.221300000000000097e+01 9.099999999999999756e-02 2.151000000000000156e+01 8.500000000000000611e-02
2.212399999999999878e+01 9.600000000000000200e-02 2.173300000000000054e+01 1.039999999999999952e-01
2.149500000000000099e+01 6.199999999999999956e-02 2.099299999999999855e+01 5.299999999999999850e-02
2.218199999999999861e+01 9.900000000000000466e-02 2.169900000000000162e+01 9.500000000000000111e-02
2.133299999999999841e+01 6.300000000000000044e-02 2.077499999999999858e+01 5.399999999999999939e-02
2.025900000000000034e+01 2.500000000000000139e-02 1.992800000000000082e+01 2.500000000000000139e-02
2.030300000000000082e+01 2.900000000000000147e-02 1.994900000000000162e+01 2.299999999999999961e-02
2.185999999999999943e+01 7.299999999999999545e-02 2.144699999999999918e+01 8.100000000000000255e-02
2.098100000000000165e+01 5.600000000000000117e-02 2.048999999999999844e+01 2.999999999999999889e-02
2.198400000000000176e+01 8.599999999999999312e-02 2.151599999999999824e+01 8.699999999999999400e-02
1.990399999999999991e+01 1.700000000000000122e-02 1.964799999999999969e+01 2.299999999999999961e-02
2.018799999999999883e+01 2.299999999999999961e-02 1.990299999999999869e+01 2.699999999999999969e-02
2.184400000000000119e+01 6.300000000000000044e-02 2.141100000000000136e+01 8.599999999999999312e-02
2.000900000000000034e+01 3.200000000000000067e-02 1.980699999999999861e+01 4.499999999999999833e-02
2.208999999999999986e+01 8.500000000000000611e-02 2.150700000000000145e+01 7.399999999999999634e-02
2.167099999999999937e+01 6.800000000000000488e-02 2.121699999999999875e+01 6.700000000000000400e-02
2.121999999999999886e+01 4.100000000000000172e-02 2.085099999999999909e+01 3.799999999999999906e-02
2.227499999999999858e+01 9.800000000000000377e-02 2.167200000000000060e+01 8.100000000000000255e-02
2.253099999999999881e+01 1.320000000000000062e-01 2.118299999999999983e+01 7.599999999999999811e-02
2.211400000000000077e+01 1.039999999999999952e-01 2.139600000000000080e+01 7.599999999999999811e-02
2.192599999999999838e+01 8.899999999999999578e-02 2.129899999999999949e+01 8.200000000000000344e-02
1.862999999999999901e+01 1.200000000000000025e-02 1.786499999999999844e+01 1.200000000000000025e-02
2.214300000000000068e+01 1.170000000000000068e-01 2.150700000000000145e+01 9.400000000000000022e-02
2.005300000000000082e+01 2.599999999999999881e-02 1.975900000000000034e+01 2.299999999999999961e-02
2.150499999999999901e+01 6.800000000000000488e-02 2.101099999999999923e+01 4.800000000000000100e-02
1.932100000000000151e+01 1.899999999999999953e-02 1.829700000000000060e+01 1.200000000000000025e-02
2.169600000000000151e+01 7.199999999999999456e-02 2.123499999999999943e+01 6.700000000000000400e-02
2.080999999999999872e+01 3.400000000000000244e-02 2.043100000000000094e+01 4.100000000000000172e-02
1.690200000000000102e+01 8.000000000000000167e-03 1.631500000000000128e+01 7.000000000000000146e-03
2.104700000000000060e+01 4.599999999999999922e-02 2.071600000000000108e+01 4.100000000000000172e-02
2.014499999999999957e+01 1.799999999999999864e-02 1.984499999999999886e+01 2.299999999999999961e-02
2.011400000000000077e+01 3.099999999999999978e-02 1.921900000000000119e+01 1.499999999999999944e-02
2.174899999999999878e+01 6.500000000000000222e-02 2.126899999999999835e+01 6.099999999999999867e-02
2.066600000000000037e+01 3.200000000000000067e-02 2.034900000000000020e+01 3.200000000000000067e-02
2.055399999999999849e+01 2.999999999999999889e-02 2.021000000000000085e+01 3.400000000000000244e-02
1.941000000000000014e+01 2.100000000000000130e-02 1.914099999999999824e+01 1.899999999999999953e-02
2.215399999999999991e+01 8.300000000000000433e-02 2.167200000000000060e+01 8.799999999999999489e-02
2.105900000000000105e+01 3.599999999999999728e-02 2.063800000000000168e+01 3.699999999999999817e-02
2.114000000000000057e+01 4.100000000000000172e-02 2.076800000000000068e+01 4.000000000000000083e-02
2.139300000000000068e+01 6.099999999999999867e-02 2.098199999999999932e+01 4.399999999999999745e-02
2.194099999999999895e+01 9.299999999999999933e-02 2.153200000000000003e+01 8.400000000000000522e-02
2.116600000000000037e+01 3.799999999999999906e-02 2.071699999999999875e+01 3.799999999999999906e-02
2.202599999999999980e+01 9.099999999999999756e-02 2.141799999999999926e+01 7.499999999999999722e-02
1.982900000000000063e+01 2.000000000000000042e-02 1.878600000000000136e+01 1.400000000000000029e-02
2.032300000000000040e+01 2.599999999999999881e-02 2.004599999999999937e+01 2.400000000000000050e-02
1.991100000000000136e+01 2.699999999999999969e-02 1.844600000000000151e+01 1.299999999999999940e-02
1.943100000000000094e+01 1.799999999999999864e-02 1.916100000000000136e+01 1.899999999999999953e-02
2.127100000000000080e+01 4.599999999999999922e-02 2.076599999999999824e+01 4.800000000000000100e-02
2.326800000000000068e+01 2.800000000000000266e-01 2.177799999999999869e+01 8.599999999999999312e-02
2.216000000000000014e+01 1.120000000000000023e-01 2.136299999999999955e+01 7.799999999999999989e-02
2.033999999999999986e+01 2.400000000000000050e-02 1.999599999999999866e+01 2.400000000000000050e-02
2.234799999999999898e+01 1.120000000000000023e-01 2.157199999999999918e+01 9.299999999999999933e-02
2.146600000000000108e+01 5.700000000000000205e-02 2.100199999999999889e+01 6.800000000000000488e-02
2.140299999999999869e+01 4.499999999999999833e-02 2.097800000000000153e+01 5.600000000000000117e-02
2.217800000000000082e+01 9.400000000000000022e-02 2.153600000000000136e+01 8.799999999999999489e-02
2.243199999999999861e+01 1.479999999999999927e-01 2.173499999999999943e+01 8.999999999999999667e-02
2.149399999999999977e+01 5.999999999999999778e-02 2.101699999999999946e+01 5.899999999999999689e-02
2.027400000000000091e+01 2.400000000000000050e-02 1.989900000000000091e+01 2.599999999999999881e-02
2.070100000000000051e+01 3.500000000000000333e-02 2.038100000000000023e+01 3.400000000000000244e-02
2.221799999999999997e+01 8.400000000000000522e-02 2.163299999999999912e+01 8.699999999999999400e-02
2.154100000000000037e+01 7.599999999999999811e-02 2.106800000000000139e+01 7.000000000000000666e-02
2.144699999999999918e+01 5.299999999999999850e-02 2.114799999999999969e+01 5.800000000000000294e-02
2.234700000000000131e+01 8.999999999999999667e-02 2.171699999999999875e+01 9.700000000000000289e-02
2.223400000000000176e+01 9.600000000000000200e-02 2.167699999999999960e+01 8.699999999999999400e-02
2.168100000000000094e+01 6.199999999999999956e-02 2.114099999999999824e+01 7.000000000000000666e-02
2.261899999999999977e+01 1.340000000000000080e-01 2.122400000000000020e+01 6.099999999999999867e-02
2.101999999999999957e+01 4.000000000000000083e-02 2.058999999999999986e+01 3.899999999999999994e-02
1.953000000000000114e+01 1.499999999999999944e-02 1.923000000000000043e+01 1.700000000000000122e-02
1.742500000000000071e+01 8.999999999999999320e-03 1.698900000000000077e+01 8.999999999999999320e-03
2.235699999999999932e+01 1.170000000000000068e-01 2.189399999999999835e+01 1.199999999999999956e-01
2.186499999999999844e+01 1.489999999999999936e-01 2.017099999999999937e+01 7.099999999999999367e-02
2.112300000000000111e+01 4.200000000000000261e-02 2.063599999999999923e+01 4.200000000000000261e-02
2.141600000000000037e+01 4.800000000000000100e-02 2.109600000000000009e+01 6.900000000000000577e-02
2.193799999999999883e+01 6.800000000000000488e-02 2.145400000000000063e+01 8.100000000000000255e-02
2.180600000000000094e+01 5.700000000000000205e-02 2.125300000000000011e+01 6.700000000000000400e-02
2.050199999999999889e+01 3.500000000000000333e-02 1.901200000000000045e+01 1.899999999999999953e-02
2.046300000000000097e+01 2.599999999999999881e-02 2.012399999999999878e+01 2.500000000000000139e-02
2.069999999999999929e+01 3.799999999999999906e-02 2.030699999999999861e+01 2.500000000000000139e-02
2.172899999999999920e+01 8.599999999999999312e-02 2.107000000000000028e+01 7.099999999999999367e-02
2.163599999999999923e+01 6.199999999999999956e-02 2.119999999999999929e+01 7.099999999999999367e-02
2.236100000000000065e+01 1.049999999999999961e-01 2.162399999999999878e+01 8.699999999999999400e-02
2.107400000000000162e+01 5.000000000000000278e-02 2.065800000000000125e+01 4.299999999999999656e-02
1.739399999999999835e+01 1.000000000000000021e-02 1.666100000000000136e+01 7.000000000000000146e-03
2.170899999999999963e+01 5.399999999999999939e-02 2.017000000000000171e+01 2.999999999999999889e-02
2.113700000000000045e+01 4.299999999999999656e-02 1.983099999999999952e+01 2.199999999999999872e-02
2.256400000000000006e+01 1.209999999999999964e-01 2.202299999999999969e+01 1.320000000000000062e-01
2.225600000000000023e+01 1.189999999999999947e-01 2.177700000000000102e+01 1.019999999999999934e-01
2.165800000000000125e+01 6.099999999999999867e-02 2.110099999999999909e+01 6.400000000000000133e-02
2.198000000000000043e+01 7.499999999999999722e-02 2.160099999999999909e+01 1.000000000000000056e-01
2.137199999999999989e+01 5.399999999999999939e-02 2.103999999999999915e+01 6.199999999999999956e-02
1.867800000000000082e+01 1.099999999999999936e-02 1.786100000000000065e+01 1.200000000000000025e-02
2.140500000000000114e+01 5.600000000000000117e-02 2.098300000000000054e+01 5.999999999999999778e-02
1.838299999999999912e+01 1.400000000000000029e-02 1.787900000000000134e+01 1.000000000000000021e-02
2.188400000000000034e+01 1.120000000000000023e-01 2.124299999999999855e+01 8.000000000000000167e-02
2.137600000000000122e+01 6.099999999999999867e-02 2.096900000000000119e+01 4.499999999999999833e-02
1.954400000000000048e+01 1.899999999999999953e-02 1.921300000000000097e+01 2.199999999999999872e-02
2.207900000000000063e+01 9.600000000000000200e-02 2.154899999999999949e+01 8.200000000000000344e-02
2.080999999999999872e+01 4.000000000000000083e-02 2.044600000000000151e+01 3.599999999999999728e-02
2.198300000000000054e+01 8.999999999999999667e-02 2.133999999999999986e+01 6.500000000000000222e-02
2.132900000000000063e+01 4.399999999999999745e-02 2.083899999999999864e+01 4.800000000000000100e-02
2.051500000000000057e+01 3.200000000000000067e-02 2.010399999999999920e+01 2.500000000000000139e-02
2.203500000000000014e+01 9.199999999999999845e-02 2.133800000000000097e+01 9.400000000000000022e-02
2.237099999999999866e+01 1.039999999999999952e-01 2.116199999999999903e+01 6.500000000000000222e-02
2.059100000000000108e+01 2.900000000000000147e-02 2.015800000000000125e+01 2.800000000000000058e-02
2.150900000000000034e+01 4.599999999999999922e-02 2.096699999999999875e+01 5.700000000000000205e-02
2.248100000000000165e+01 1.340000000000000080e-01 2.187900000000000134e+01 1.140000000000000041e-01
2.093499999999999872e+01 3.200000000000000067e-02 2.057700000000000173e+01 4.800000000000000100e-02
1.999200000000000088e+01 2.199999999999999872e-02 1.974899999999999878e+01 2.699999999999999969e-02
2.183399999999999963e+01 7.000000000000000666e-02 2.130600000000000094e+01 7.000000000000000666e-02
1.930000000000000071e+01 1.799999999999999864e-02 1.892800000000000082e+01 2.299999999999999961e-02
1.883299999999999841e+01 1.400000000000000029e-02 1.836499999999999844e+01 1.000000000000000021e-02
2.273400000000000176e+01 1.350000000000000089e-01 2.140500000000000114e+01 7.099999999999999367e-02
2.151899999999999835e+01 6.700000000000000400e-02 2.116700000000000159e+01 5.399999999999999939e-02
2.148300000000000054e+01 5.899999999999999689e-02 2.118400000000000105e+01 8.999999999999999667e-02
2.116300000000000026e+01 5.700000000000000205e-02 2.068100000000000094e+01 4.200000000000000261e-02
2.150900000000000034e+01 4.499999999999999833e-02 2.095200000000000173e+01 4.900000000000000189e-02
2.160099999999999909e+01 4.800000000000000100e-02 2.116000000000000014e+01 5.899999999999999689e-02
2.136299999999999955e+01 4.700000000000000011e-02 2.075400000000000134e+01 3.699999999999999817e-02
2.015800000000000125e+01 2.900000000000000147e-02 1.979599999999999937e+01 2.500000000000000139e-02
1.907400000000000162e+01 1.400000000000000029e-02 1.875600000000000023e+01 1.400000000000000029e-02
1.971999999999999886e+01 1.700000000000000122e-02 1.941499999999999915e+01 1.799999999999999864e-02
2.032700000000000173e+01 3.200000000000000067e-02 1.998300000000000054e+01 2.000000000000000042e-02
2.003399999999999892e+01 2.400000000000000050e-02 1.967599999999999838e+01 2.000000000000000042e-02
2.153500000000000014e+01 6.900000000000000577e-02 2.112399999999999878e+01 5.099999999999999672e-02
2.102400000000000091e+01 4.100000000000000172e-02 2.069099999999999895e+01 3.799999999999999906e-02
2.257400000000000162e+01 1.110000000000000014e-01 2.203800000000000026e+01 1.429999999999999882e-01
2.063100000000000023e+01 3.599999999999999728e-02 2.030900000000000105e+01 3.500000000000000333e-02
2.065500000000000114e+01 3.400000000000000244e-02 2.029400000000000048e+01 3.799999999999999906e-02
2.253800000000000026e+01 1.069999999999999979e-01 2.197599999999999909e+01 1.330000000000000071e-01
2.277299999999999969e+01 1.519999999999999962e-01 2.125700000000000145e+01 7.000000000000000666e-02
2.174899999999999878e+01 5.899999999999999689e-02 2.130699999999999861e+01 6.900000000000000577e-02
1.943900000000000006e+01 2.000000000000000042e-02 1.915800000000000125e+01 1.400000000000000029e-02
2.193400000000000105e+01 7.299999999999999545e-02 2.131200000000000117e+01 7.699999999999999900e-02
2.058500000000000085e+01 2.999999999999999889e-02 2.022400000000000020e+01 2.999999999999999889e-02
2.223999999999999844e+01 1.229999999999999982e-01 2.158599999999999852e+01 9.800000000000000377e-02
2.037000000000000099e+01 2.999999999999999889e-02 2.010399999999999920e+01 2.900000000000000147e-02
2.123199999999999932e+01 4.900000000000000189e-02 2.088599999999999923e+01 4.499999999999999833e-02
