# B, V
1.615200000000000102e+01 1.482300000000000040e+01
1.577799999999999869e+01 1.487899999999999956e+01
1.022700000000000031e+01 1.007300000000000040e+01
1.672899999999999920e+01 1.587899999999999956e+01
1.366000000000000014e+01 1.332600000000000051e+01
1.697800000000000153e+01 1.618599999999999994e+01
1.692399999999999949e+01 1.614399999999999835e+01
1.692100000000000293e+01 1.610600000000000165e+01
1.249699999999999989e+01 1.223300000000000054e+01
1.491799999999999926e+01 1.329199999999999982e+01
1.457399999999999984e+01 1.408900000000000041e+01
1.680300000000000082e+01 1.595299999999999940e+01
1.348700000000000010e+01 1.312599999999999945e+01
1.665499999999999758e+01 1.582199999999999918e+01
1.677699999999999747e+01 1.600199999999999889e+01
1.680900000000000105e+01 1.581300000000000061e+01
1.638100000000000023e+01 1.571700000000000053e+01
1.676099999999999923e+01 1.583600000000000030e+01
1.619800000000000040e+01 1.530100000000000016e+01
1.591499999999999915e+01 1.533399999999999963e+01
1.337900000000000134e+01 1.212400000000000055e+01
1.545599999999999952e+01 1.497899999999999920e+01
1.629799999999999827e+01 1.514199999999999946e+01
1.555400000000000027e+01 1.509699999999999953e+01
1.498099999999999987e+01 1.417300000000000004e+01
1.410099999999999909e+01 1.333999999999999986e+01
1.700900000000000034e+01 1.606800000000000139e+01
1.524000000000000021e+01 1.396000000000000085e+01
1.613100000000000023e+01 1.482799999999999940e+01
1.459800000000000075e+01 1.402800000000000047e+01
1.266299999999999848e+01 1.241499999999999915e+01
1.637699999999999889e+01 1.548000000000000043e+01
1.553599999999999959e+01 1.502999999999999936e+01
1.582699999999999996e+01 1.528400000000000070e+01
1.275500000000000078e+01 1.156000000000000050e+01
1.646300000000000097e+01 1.581400000000000006e+01
1.616099999999999781e+01 1.526399999999999935e+01
1.497199999999999953e+01 1.394299999999999962e+01
1.161699999999999910e+01 1.138799999999999990e+01
1.649200000000000088e+01 1.560699999999999932e+01
1.626599999999999824e+01 1.496499999999999986e+01
1.010500000000000043e+01 9.925000000000000711e+00
1.676800000000000068e+01 1.586599999999999966e+01
1.674000000000000199e+01 1.598300000000000054e+01
1.621600000000000108e+01 1.534099999999999930e+01
1.459099999999999930e+01 1.406799999999999962e+01
1.580700000000000038e+01 1.440300000000000047e+01
1.361599999999999966e+01 1.328800000000000026e+01
1.395799999999999841e+01 1.360399999999999920e+01
1.424800000000000111e+01 1.354100000000000037e+01
1.599699999999999989e+01 1.541600000000000037e+01
1.598900000000000077e+01 1.530700000000000038e+01
1.624899999999999878e+01 1.628699999999999903e+01
1.488200000000000145e+01 1.447000000000000064e+01
1.350999999999999979e+01 1.318399999999999928e+01
1.447799999999999976e+01 1.401099999999999923e+01
1.599799999999999933e+01 1.524799999999999933e+01
1.233699999999999974e+01 1.205799999999999983e+01
1.288899999999999935e+01 1.257499999999999929e+01
1.425000000000000000e+01 1.339199999999999946e+01
1.569599999999999973e+01 1.477800000000000047e+01
1.153800000000000026e+01 1.124699999999999989e+01
1.386599999999999966e+01 1.338100000000000023e+01
1.202300000000000146e+01 1.177100000000000080e+01
1.640099999999999980e+01 1.583600000000000030e+01
1.676299999999999812e+01 1.596899999999999942e+01
1.552399999999999913e+01 1.499399999999999977e+01
1.614699999999999847e+01 1.513899999999999935e+01
1.639600000000000080e+01 1.572600000000000087e+01
1.355700000000000038e+01 1.365000000000000036e+01
1.689699999999999847e+01 1.616300000000000026e+01
1.239600000000000080e+01 1.214100000000000001e+01
1.473799999999999955e+01 1.431099999999999994e+01
1.608999999999999986e+01 1.547899999999999920e+01
1.676200000000000045e+01 1.580700000000000038e+01
1.683200000000000074e+01 1.594100000000000072e+01
1.501200000000000045e+01 1.394100000000000072e+01
1.525899999999999856e+01 1.480899999999999928e+01
1.668799999999999883e+01 1.586999999999999922e+01
1.197899999999999920e+01 1.168999999999999950e+01
1.348599999999999888e+01 1.314199999999999946e+01
1.425900000000000034e+01 1.349900000000000055e+01
1.118299999999999983e+01 1.038100000000000023e+01
1.682799999999999940e+01 1.595100000000000051e+01
1.437600000000000122e+01 1.399300000000000033e+01
1.414799999999999969e+01 1.297000000000000064e+01
1.518400000000000105e+01 1.446100000000000030e+01
1.555199999999999960e+01 1.502800000000000047e+01
1.444200000000000017e+01 1.401299999999999990e+01
1.612500000000000000e+01 1.543099999999999916e+01
1.312500000000000000e+01 1.289899999999999913e+01
1.681400000000000006e+01 1.605699999999999861e+01
1.603699999999999903e+01 1.521700000000000053e+01
1.689699999999999847e+01 1.585299999999999976e+01
1.662900000000000134e+01 1.563499999999999979e+01
1.628699999999999903e+01 1.538100000000000023e+01
1.551399999999999935e+01 1.461299999999999955e+01
1.550300000000000011e+01 1.495899999999999963e+01
1.409399999999999942e+01 1.360899999999999999e+01
1.679100000000000037e+01 1.575600000000000023e+01
1.530499999999999972e+01 1.478899999999999970e+01
1.641700000000000159e+01 1.573099999999999987e+01
1.335399999999999920e+01 1.306799999999999962e+01
1.459299999999999997e+01 1.435800000000000054e+01
1.150699999999999967e+01 1.129499999999999993e+01
1.526800000000000068e+01 1.471799999999999997e+01
1.638500000000000156e+01 1.551900000000000013e+01
1.685500000000000043e+01 1.609900000000000020e+01
1.573799999999999955e+01 1.518099999999999916e+01
1.576900000000000013e+01 1.514799999999999969e+01
1.664999999999999858e+01 1.573399999999999999e+01
1.204299999999999926e+01 1.177399999999999913e+01
1.669200000000000017e+01 1.576200000000000045e+01
1.667200000000000060e+01 1.569200000000000017e+01
1.325000000000000000e+01 1.249499999999999922e+01
1.632700000000000173e+01 1.553700000000000081e+01
1.534600000000000009e+01 1.390600000000000058e+01
1.581200000000000117e+01 1.484800000000000075e+01
1.491300000000000026e+01 1.398000000000000043e+01
1.248399999999999999e+01 1.179299999999999926e+01
1.207499999999999929e+01 1.171299999999999919e+01
1.589300000000000068e+01 1.525300000000000011e+01
1.471000000000000085e+01 1.393200000000000038e+01
1.315600000000000058e+01 1.277599999999999980e+01
1.570100000000000051e+01 1.509500000000000064e+01
1.561999999999999922e+01 1.464199999999999946e+01
1.485299999999999976e+01 1.429599999999999937e+01
1.567800000000000082e+01 1.514100000000000001e+01
1.462600000000000122e+01 1.420400000000000063e+01
1.558600000000000030e+01 1.422499999999999964e+01
1.570199999999999996e+01 1.498600000000000065e+01
1.415199999999999925e+01 1.358799999999999919e+01
1.559900000000000020e+01 1.506799999999999962e+01
1.640500000000000114e+01 1.566099999999999959e+01
1.048899999999999899e+01 1.024799999999999933e+01
1.540000000000000036e+01 1.484500000000000064e+01
1.279400000000000048e+01 1.245800000000000018e+01
1.548700000000000010e+01 1.499300000000000033e+01
1.653699999999999903e+01 1.582399999999999984e+01
1.436299999999999955e+01 1.396100000000000030e+01
1.369899999999999984e+01 1.249900000000000055e+01
1.552600000000000158e+01 1.502100000000000080e+01
1.644999999999999929e+01 1.539499999999999957e+01
1.622100000000000009e+01 1.520700000000000074e+01
1.583399999999999963e+01 1.519299999999999962e+01
1.486899999999999977e+01 1.439199999999999946e+01
1.604299999999999926e+01 1.546700000000000053e+01
1.687800000000000011e+01 1.588799999999999990e+01
1.651699999999999946e+01 1.584600000000000009e+01
1.614600000000000080e+01 1.553100000000000058e+01
1.277500000000000036e+01 1.241000000000000014e+01
1.673199999999999932e+01 1.600499999999999901e+01
1.658899999999999864e+01 1.578299999999999947e+01
1.585200000000000031e+01 1.525300000000000011e+01
1.650400000000000134e+01 1.573600000000000065e+01
1.543799999999999883e+01 1.477299999999999969e+01
1.653400000000000247e+01 1.581900000000000084e+01
1.565200000000000102e+01 1.421000000000000085e+01
1.543399999999999928e+01 1.484299999999999997e+01
9.711999999999999744e+00 9.413999999999999702e+00
1.399400000000000155e+01 1.341200000000000081e+01
1.561400000000000077e+01 1.509800000000000075e+01
1.226499999999999879e+01 1.153999999999999915e+01
1.650300000000000011e+01 1.584399999999999942e+01
1.615500000000000114e+01 1.556000000000000050e+01
1.581600000000000072e+01 1.481400000000000006e+01
1.614600000000000080e+01 1.511200000000000010e+01
1.484500000000000064e+01 1.434299999999999997e+01
1.427200000000000024e+01 1.386599999999999966e+01
1.642999999999999972e+01 1.576699999999999946e+01
1.525000000000000000e+01 1.465799999999999947e+01
1.680799999999999983e+01 1.575900000000000034e+01
1.199300000000000033e+01 1.128200000000000003e+01
1.644500000000000028e+01 1.536500000000000021e+01
1.447900000000000098e+01 1.355400000000000027e+01
1.585799999999999876e+01 1.483799999999999919e+01
1.506200000000000117e+01 1.462400000000000055e+01
1.596399999999999864e+01 1.516499999999999915e+01
1.681499999999999773e+01 1.602499999999999858e+01
1.629100000000000037e+01 1.563899999999999935e+01
1.654299999999999926e+01 1.553200000000000003e+01
1.567699999999999960e+01 1.478599999999999959e+01
1.653399999999999892e+01 1.587199999999999989e+01
1.540199999999999925e+01 1.468399999999999928e+01
1.495299999999999940e+01 1.442999999999999972e+01
1.536200000000000010e+01 1.485500000000000043e+01
1.572000000000000064e+01 1.520400000000000063e+01
1.551500000000000057e+01 1.498600000000000065e+01
1.674899999999999878e+01 1.602299999999999969e+01
1.509099999999999930e+01 1.454800000000000004e+01
1.310299999999999976e+01 1.277500000000000036e+01
1.569399999999999906e+01 1.487299999999999933e+01
1.676999999999999957e+01 1.570199999999999996e+01
1.588199999999999967e+01 1.526600000000000001e+01
1.588199999999999967e+01 1.526699999999999946e+01
1.462800000000000011e+01 1.418800000000000061e+01
1.670400000000000063e+01 1.566499999999999915e+01
1.494599999999999973e+01 1.402500000000000036e+01
1.533000000000000007e+01 1.446899999999999942e+01
1.534799999999999898e+01 1.456499999999999950e+01
1.270599999999999952e+01 1.232099999999999973e+01
1.569800000000000040e+01 1.512700000000000067e+01
1.562699999999999889e+01 1.480599999999999916e+01
1.354700000000000060e+01 1.314700000000000024e+01
1.519899999999999984e+01 1.435899999999999999e+01
1.491399999999999970e+01 1.319699999999999918e+01
1.553999999999999915e+01 1.499099999999999966e+01
1.213700000000000045e+01 1.187500000000000000e+01
1.240700000000000003e+01 1.124900000000000055e+01
1.520299999999999940e+01 1.439199999999999946e+01
1.674200000000000088e+01 1.573499999999999943e+01
1.642899999999999849e+01 1.545599999999999952e+01
1.480099999999999838e+01 1.405899999999999928e+01
1.598300000000000054e+01 1.506900000000000084e+01
1.587299999999999933e+01 1.528599999999999959e+01
1.378200000000000003e+01 1.332199999999999918e+01
1.561699999999999910e+01 1.501999999999999957e+01
1.621099999999999852e+01 1.520899999999999963e+01
1.492499999999999893e+01 1.410299999999999976e+01
1.459299999999999997e+01 1.380100000000000016e+01
1.078899999999999970e+01 1.016099999999999959e+01
1.636899999999999977e+01 1.566499999999999915e+01
1.646300000000000097e+01 1.566900000000000048e+01
1.527099999999999902e+01 1.471599999999999930e+01
1.278500000000000014e+01 1.247700000000000031e+01
1.465499999999999936e+01 1.427999999999999936e+01
1.510299999999999976e+01 1.455499999999999972e+01
1.495599999999999952e+01 1.445599999999999952e+01
1.318199999999999861e+01 1.288299999999999912e+01
1.084899999999999842e+01 1.055899999999999928e+01
1.435800000000000054e+01 1.398399999999999999e+01
1.499200000000000088e+01 1.409800000000000075e+01
1.167399999999999949e+01 1.140000000000000036e+01
1.320399999999999885e+01 1.288899999999999935e+01
1.344200000000000017e+01 1.311299999999999955e+01
1.242700000000000138e+01 1.209800000000000075e+01
1.487000000000000099e+01 1.441200000000000081e+01
1.163200000000000145e+01 1.131600000000000072e+01
1.617099999999999937e+01 1.474499999999999922e+01
1.429999999999999893e+01 1.385699999999999932e+01
1.312899999999999956e+01 1.278899999999999970e+01
1.350999999999999979e+01 1.317399999999999949e+01
1.533500000000000085e+01 1.478500000000000014e+01
1.582900000000000063e+01 1.523900000000000077e+01
1.644699999999999918e+01 1.555300000000000082e+01
1.646300000000000097e+01 1.606500000000000128e+01
1.679700000000000060e+01 1.587400000000000055e+01
1.530399999999999849e+01 1.446899999999999942e+01
1.338000000000000078e+01 1.281600000000000072e+01
1.485200000000000031e+01 1.404499999999999993e+01
1.652100000000000080e+01 1.548199999999999932e+01
1.306800000000000139e+01 1.269100000000000072e+01
1.627400000000000091e+01 1.557900000000000063e+01
1.523000000000000043e+01 1.453899999999999970e+01
1.661599999999999966e+01 1.587100000000000044e+01
1.518400000000000105e+01 1.451200000000000045e+01
1.514499999999999957e+01 1.459600000000000009e+01
1.642800000000000082e+01 1.550600000000000023e+01
1.320199999999999996e+01 1.258600000000000030e+01
1.141500000000000092e+01 1.098300000000000054e+01
1.625000000000000000e+01 1.528100000000000058e+01
1.626999999999999957e+01 1.557099999999999973e+01
1.543999999999999950e+01 1.479899999999999949e+01
1.482800000000000118e+01 1.424900000000000055e+01
1.524699999999999989e+01 1.472199999999999953e+01
1.500799999999999912e+01 1.412899999999999956e+01
1.437999999999999901e+01 1.392099999999999937e+01
1.659499999999999886e+01 1.556600000000000072e+01
1.653699999999999903e+01 1.579499999999999993e+01
1.576200000000000045e+01 1.496199999999999974e+01
1.452899999999999991e+01 1.401600000000000001e+01
1.633900000000000219e+01 1.564600000000000080e+01
1.556499999999999950e+01 1.502200000000000024e+01
1.491900000000000048e+01 1.393900000000000006e+01
1.510299999999999976e+01 1.444500000000000028e+01
1.548399999999999999e+01 1.485899999999999999e+01
1.665599999999999881e+01 1.593099999999999916e+01
1.564700000000000024e+01 1.501299999999999990e+01
1.478299999999999947e+01 1.387800000000000011e+01
1.576399999999999935e+01 1.513899999999999935e+01
1.390099999999999980e+01 1.344999999999999929e+01
1.344200000000000017e+01 1.301999999999999957e+01
1.033000000000000007e+01 1.004700000000000060e+01
1.622599999999999909e+01 1.559299999999999997e+01
1.392300000000000004e+01 1.312800000000000011e+01
1.618999999999999773e+01 1.554599999999999937e+01
1.461200000000000010e+01 1.400600000000000023e+01
1.614999999999999858e+01 1.546199999999999974e+01
1.496400000000000041e+01 1.411400000000000077e+01
1.558099999999999952e+01 1.466300000000000026e+01
1.604400000000000048e+01 1.539400000000000013e+01
1.568400000000000105e+01 1.424000000000000021e+01
1.077299999999999969e+01 1.039499999999999957e+01
1.670899999999999963e+01 1.595199999999999996e+01
1.507600000000000051e+01 1.425500000000000078e+01
1.596999999999999886e+01 1.494999999999999929e+01
1.600600000000000023e+01 1.533399999999999963e+01
1.517600000000000016e+01 1.461200000000000010e+01
1.107599999999999874e+01 1.075399999999999956e+01
1.598099999999999987e+01 1.535899999999999999e+01
1.148100000000000165e+01 9.005000000000000782e+00
1.487900000000000134e+01 1.419100000000000072e+01
1.164700000000000024e+01 1.127100000000000080e+01
1.545199999999999996e+01 1.479499999999999993e+01
1.642299999999999827e+01 1.570299999999999940e+01
1.279999999999999893e+01 1.236899999999999977e+01
1.277299999999999969e+01 1.183600000000000030e+01
1.602799999999999869e+01 1.491999999999999993e+01
1.614900000000000091e+01 1.527299999999999969e+01
1.668100000000000094e+01 1.570199999999999996e+01
1.387199999999999989e+01 1.339300000000000068e+01
1.224500000000000099e+01 1.191300000000000026e+01
1.476700000000000124e+01 1.428100000000000058e+01
1.569200000000000017e+01 1.488400000000000034e+01
1.582900000000000063e+01 1.525200000000000067e+01
1.626699999999999946e+01 1.544200000000000017e+01
1.440399999999999991e+01 1.395800000000000018e+01
